193.58292   -30.22361   18.01   15795    41
193.58333   -29.46139   18.84   24422    42
193.58417   -28.86333   18.39   16515    41
193.58500   -29.06917   16.60   16287    50
193.58500   -29.81111   17.92   20828    60
193.58542   -29.27444   18.42   16307    60
193.58542   -29.02972   19.43   21244    98
193.58833   -29.26722   18.55   15951    59
193.58958   -28.96667   18.76   16564    52
193.59000   -29.22333   15.94   16834    50
193.59250   -29.01306   14.53   16219    50
193.59583   -29.07139   15.86   16380    96
193.59625   -28.70444   16.77   20587     9
193.59625   -29.77222   18.96   31914    77
193.59708   -29.01806   16.50   16319    63
193.59792   -29.08500   17.03   15514    59
193.59792   -28.91972   18.76   17758    50
193.59833   -29.16750   17.75   16518    38
193.59875   -29.33444   19.10   24521    92
193.60000   -29.58306   19.12   15040   100
193.60167   -29.08222   13.90   21156    78
193.60250   -28.99306   16.07   16914    50
193.60250   -30.25194   18.57   31759    54
193.60250   -28.93556   18.73   15848    52
193.60333   -28.44194   17.00   20563    96
193.60417   -30.51000   16.77   16742    37
193.60417   -29.07806   18.33   21468    51
193.60625   -29.05111   18.10   17011    49
193.60750   -29.48944   17.89   28420    55
193.61083   -28.95583    0.00   15720    50
193.61125   -29.01028   18.19   15869    56
193.61125   -28.98944   18.64   15556    54
193.61125   -28.90056   18.85   16887    63
193.62000   -29.50000   17.98   21282    15
193.62042   -29.29222   17.29   14969    45
193.62292   -29.07389   18.92   16087    57
193.63083   -28.51806   15.67   20873    34
193.63167   -28.92222   17.56   16892    45
193.63167   -29.18250   18.77   16290    54
193.63500   -29.43472   18.85   28167    15
193.63750   -30.47528   19.01   16589    50
193.63750   -29.39806   19.07   15100    48
193.64167   -29.14333   17.24   15835    49
193.64458   -29.98806   18.11   23000    73
193.64500   -29.38417   19.23   25953    44
193.64583   -29.12472   18.80   17577    60
193.64625   -30.49444   17.83   15517    48
193.64750   -29.07833   15.80   16217    55
193.64833   -29.11028   17.30   16254    60
193.65167   -29.27028   19.17   16418    42
193.65292   -29.34278   18.14   17885    35
193.65875   -29.65000   18.80   17626    56
193.66042   -28.98250   17.00   17101    50
193.66125   -30.23083   17.82   15676    15
193.66250   -29.01972   18.21   15642    56
193.66333   -28.43306   16.50   21157   139
193.66333   -29.29778   19.14   16655    48
193.66458   -29.12028   16.11   22193   111
193.66625   -29.45917   14.82   15132   127
193.66625   -28.94250   15.13   15759    51
193.66833   -29.73139   18.60   16069    42
193.66958   -29.03028   17.40   15849    54
193.67083   -29.22778   14.20   17194    60
193.67083   -28.88389   17.28   16576    33
193.67417   -29.32583   18.33   21393    16
193.67542   -30.32361   14.08   16820    80
193.67625   -29.24417    0.00   17194    80
193.67667   -28.86583   17.48   17003    53
193.67708   -28.80250   18.65   16413    53
193.67750   -29.01694   17.10   22556    50
193.67958   -28.87139   16.50   16242    42
193.68000   -28.83778   17.67   16359    50
193.68125   -30.53944   18.13   16340    33
193.68125   -29.25722   18.62   16971    57
193.68333   -29.51083   18.84   24324    40
193.68417   -29.61639   18.47   15130   132
193.68500   -29.10861   18.34   16063    43
193.68750   -29.51917   19.07   32275   106
193.68958   -29.27111   18.96   16022    35
193.69042   -29.23528   18.52   17612    48
193.69292   -31.01528   17.50   16618    20
193.69292   -29.48972   18.38   16269    27
193.69292   -29.44139   18.99   16554    32
193.69875   -29.20722   18.07   16934    52
193.70000   -30.28250   19.25   15184    45
193.70292   -29.20056   17.90   16219    50
193.70542   -29.16556   13.56   17419    41
193.70625   -30.32611   17.87   16081    34
193.70708   -28.87667   18.77   15377    51
193.70875   -29.05056   18.22   22345   106
193.70917   -29.11361   15.65   21952    55
193.71000   -30.43583   19.10   16865    26
193.71042   -30.86194   18.00   16033    42
193.71625   -29.86972   17.97   17259    34
193.71833   -28.72167   16.60   16986    73
193.71958   -29.48944   18.27   21035   106
193.72167   -28.53306   16.40   15426    50
193.72417   -29.57889   17.30   16353    35
193.72417   -30.26972   18.88   16039    68
193.72458   -29.01306   17.46   16140    36
193.72792   -29.27111   18.92   18902    30
193.72875   -30.35944   19.02   15586    46
193.73125   -29.50333   15.76   16340    86
193.73125   -28.90500   17.15   22905    51
193.73417   -28.98361   16.67   17438    10
193.73458   -28.92833   16.80   15926    50
193.73542   -29.10750   15.00   21731    69
193.73583   -29.83611   17.45   14860    94
193.73833   -29.19861   18.11   21872    33
193.74042   -30.51139   19.24   16488    44
193.74292   -30.22889   18.22   25943    81
193.74333   -30.82194   18.53   15622    55
193.74375   -29.69556   18.33   17734   172
193.75083   -29.19250   18.64   16526    67
193.75208   -30.01556   18.64   17528    35
193.75292   -29.12111   18.49   21193    54
193.75417   -29.00139   18.31   14906   139
193.75500   -29.78917   17.38   20802    84
193.75875   -28.95306   17.47   21747    57
193.75875   -30.14556   18.33   20723    86
193.75917   -30.02972   18.72   16395    28
193.76042   -29.48306   18.39   17692    45
193.76208   -29.83861   18.77   16576    81
193.76375   -29.64778   17.91   24603    41
193.76458   -30.19722   17.52   15498    54
193.76750   -29.42694   17.82   28989    27
193.76750   -29.26528   17.96   17076    37
193.77042   -29.14000   18.89   21393    52
193.77458   -28.97139   18.18   17186    87
193.77583   -28.91194   18.27   17065   162
193.78125   -30.09806   17.49   15355    93
193.78125   -29.52583   18.02   24741    46
193.78333   -29.49583   17.92   17103    35
193.78417   -30.75167   18.52   16517    32
193.78542   -30.72333   16.35   17709    24
193.79042   -29.84222   18.08   16857    35
193.79042   -29.51500   18.52   15163    50
193.79833   -30.43889   15.71   30321    79
193.80542   -29.09389   15.73   20830    53
193.80542   -30.46694   17.76   16112    47
193.80542   -29.67694   17.84   15671    46
193.80708   -29.03000   18.72   15903    53
193.81250   -29.41972   19.02   24705    36
193.81292   -29.36194   18.24   16163    29
193.81750   -29.55361   19.19   24584    69
193.82083   -29.84583   18.84   31938    57
193.82667   -29.87972   18.73   31229    34
193.82792   -29.20139   17.40   16764    57
193.82833   -29.44111   16.98   24697    31
193.83000   -30.52833   18.88   17052    51
193.83083   -29.14528   18.23   21359    90
193.83083   -29.34750   19.21   24541    47
193.83167   -29.28833   17.76   16623    33
193.83250   -29.59750   19.15   17876    43
193.83458   -29.85806   18.61   31156    36
193.83708   -30.23139   17.78   15934    33
193.83708   -29.07917   18.54   20813    41
193.83792   -28.95056    0.00   15834    65
193.84042   -29.87528   18.42   25973    36
193.84042   -30.30111   18.79   15000    44
193.84250   -29.39806   18.05   28785    43
193.84500   -29.02361   18.19   16319    81
193.84542   -29.75944   18.54   38722    73
193.84542   -30.64111   18.75   16459    69
193.84708   -30.44778   19.22   23093    44
193.85000   -30.58500   17.16   23076    80
193.85292   -30.33472   18.75   15440    55
193.85292   -30.23028   19.14   31800    32
193.85292   -30.40389   19.15   16900    31
193.85458   -29.37167   17.67   24441    34
193.85500   -29.38778   19.03   28975    52
193.85542   -29.40056   18.22   28949    50
193.85625   -29.29083   18.39   17819    39
193.85708   -30.42583   17.53   18229    54
193.85958   -29.55889   18.06   16159    41
193.86000   -30.57528   17.69   16118    35
193.86458   -29.06000   17.37   21462    50
193.86500   -29.45528   19.04   15425    31
193.86542   -28.79750   16.50   17487    51
193.86917   -29.14361   15.09   21521   117
193.87333   -28.75972    0.00   17367   109
193.87500   -29.42861   18.94   28756    84
193.87500   -30.45694   19.02   17170    31
193.87708   -29.67500   18.87   20398    76
193.87708   -30.21000   18.96   31886    80
193.87875   -31.00444   18.96   16707    71
193.87917   -30.47083   18.85   15933    75
193.87958   -29.36917   17.47   16786    35
193.88208   -30.42722   18.50   15922    51
193.88250   -30.35861   18.50   16308    33
193.88792   -28.81444    0.00   17740    69
193.88792   -31.25500   17.25   16834    15
193.88792   -30.41528   18.84   16996    15
193.89042   -29.93250   17.88   16341    30
193.89083   -29.00917   17.62   20961    47
193.89167   -29.54667   19.21   24486    16
193.89625   -29.31556   19.28   28877    15
193.89875   -30.22194   17.48   16667    45
193.90000   -30.34750   14.30   16162    61
193.90250   -30.53417   18.01   16768    35
193.90792   -30.34111   19.09   15649    60
193.90875   -30.36028    0.00   16417    64
193.91250   -30.44194   18.88   18294    38
193.91375   -30.99528   18.11   15156    79
193.91625   -30.35556   15.90   16439    39
193.91625   -29.05917   18.84   30808   114
193.91708   -30.03778   15.81   15571    96
193.91750   -30.35417    0.00   16624    83
193.91792   -28.57611   15.59   17033    71
193.91792   -28.82861   17.45   22620     9
193.92125   -30.35833    0.00   15965    90
193.92333   -30.35167    0.00   16776    69
193.92542   -30.21361   19.04   17134    36
193.92625   -30.32333   16.70   16246    57
193.92667   -30.69833   18.53   15997    33
193.92708   -30.46611   17.93   17147    39
193.92833   -29.50722   18.03   16375    29
193.92958   -30.71833   16.16   15451    39
193.93167   -29.41139   15.84   18479    94
193.93458   -30.40556   17.84   16004    46
193.93583   -29.37556   18.86   14855    90
193.93667   -29.01972   18.19   16611    57
193.94000   -30.05667   18.19   15623    60
193.94042   -30.41472   18.32   16162    75
193.95083   -30.39000   18.78   16652    50
193.95417   -30.35944   17.91   16536    32
193.95583   -30.56639   18.87   15449    60
193.95708   -30.23556   17.44   16398    52
193.95792   -30.44556   18.30   15250    51
193.95833   -30.66028   18.74   17097    40
193.95875   -33.24000   15.40   36313    23
193.96167   -28.75472   18.02   16381    40
193.96583   -31.31389   17.58   15839    32
193.96625   -30.00806   18.17   16840    28
193.96625   -28.78333   18.35   16178    15
193.96875   -29.69139   19.10   16132    41
193.97000   -30.42583   18.21   16274    31
193.97167   -30.21806   18.85   16808    56
193.97250   -31.12528   18.60   16048    33
193.97333   -30.45694   17.32   16174    29
193.97458   -30.29111   19.04   16130    15
193.97500   -31.30333   18.48   16176    40
193.97583   -31.32389   15.53   16232    94
193.97583   -30.36167   18.52   17451    33
193.97750   -31.15250   17.38   16609    34
193.97917   -30.39639   18.79   15825    44
193.98000   -30.72139   16.20   16753    30
193.98125   -30.26528   18.03   16623    32
193.98375   -29.12083   18.68   31080    66
193.98750   -29.98306   18.09   17073    35
193.98792   -29.92806   18.41   16915    37
193.98833   -31.38778   17.66   16790    44
193.99000   -29.29944   17.15   16784    41
193.99375   -32.10000   16.60   18166    73
193.99458   -30.42861   17.92   16418    29
193.99542   -29.74667   17.87   16785    62
193.99750   -29.34556   18.78   20440    75
193.99917   -29.66083   19.23   16486    77
193.99958   -30.00056   17.78   16044    15
194.00125   -29.59639   18.83   16099    40
194.00708   -30.97833   18.72   16573    38
194.00875   -29.60306   18.95   16107    81
194.01000   -32.21333   16.50   16648    89
194.01083   -30.83472   18.34   16535    51
194.01875   -30.70056   18.13   17022    37
194.01917   -30.44083   18.30   15503    39
194.01958   -31.08500   18.35   16640    39
194.01958   -31.43278   18.49   16734    85
194.02292   -29.45667   17.88   25628    33
194.02625   -30.33889   18.61   17586    37
194.03000   -29.90444   17.91   16442    28
194.03792   -31.32639   17.57   17251    80
194.04333   -29.62194   18.80   15303    43
194.04500   -30.65222   18.55   15829    35
194.04667   -30.73556   18.44   15482    66
194.05125   -29.86667   17.70   17081    31
194.05125   -29.04917   18.33   16169   108
194.05208   -31.30806   18.17   16905    37
194.05417   -30.14972   16.94   15336    37
194.05458   -29.22917    0.00   16825   118
194.05667   -29.63250   18.03   15261    62
194.05667   -30.60056   18.54   17341    41
194.05750   -33.30056   15.60   35170    41
194.05750   -30.74750   18.37   16728    30
194.05792   -31.11444   16.97   16579    33
194.06375   -30.79861   18.29   15504    54
194.06667   -30.40833    0.00   15035    90
194.06958   -29.98444   18.62   25102    16
194.07042   -30.29111    0.00   17193    90
194.07458   -29.15222   18.31   16736    69
194.07542   -30.63444   17.47   28270    34
194.07542   -30.06333   18.94   17424    61
194.07958   -30.95917   18.03   16670    25
194.08000   -30.24444   17.19   15949     0
194.08458   -30.67111   17.42   15327    39
194.08583   -30.87361   18.78   16973    38
194.08708   -31.19667   17.85   17611    33
194.08708   -31.24611   18.12   18190    44
194.08750   -28.98750   16.63   17885    54
194.08875   -28.83639   18.84   22115    15
194.09125   -28.91722   18.28   29616    73
194.09417   -31.28889   17.88   16970    62
194.09708   -29.56306   18.90   15236    91
194.09875   -30.25722   18.51   15212    83
194.10083   -30.66917   17.93   16904    41
194.10417   -29.21667   15.26   16993    68
194.10417   -31.43417   18.36   15776    68
194.10417   -30.09139   18.64   16948    32
194.10625   -30.22250   17.95   31929    35
194.11250   -29.45750   18.98   17780    59
194.11333   -29.02611   18.25   18053    36
194.11333   -30.52694   18.58   15950    31
194.11458   -31.45194   15.86   15692    13
194.11583   -29.14861   15.65   17719    19
194.11583   -29.10750   18.67   20728    15
194.11667   -31.28556   16.97   17183    34
194.11708   -30.39444   18.19   16016    37
194.12000   -31.39056   18.58   17502    31
194.12125   -29.85583   18.64   15302    91
194.12458   -29.88417   18.65   17189    59
194.12667   -31.29556   18.44   16691    28
194.13250   -30.44500   16.40   16911    36
194.13250   -30.63694   17.64   16980    34
194.13292   -32.93917   16.50   23072    37
194.13333   -30.29500   18.65   16057    51
194.13500   -31.40139   18.09   16383    36
194.13625   -28.95389   18.51   17728    53
194.13958   -30.50250   18.60   16390    34
194.14042   -31.06389   17.77   17451    35
194.14292   -30.12944   17.88   14889    37
194.15417   -30.26639    0.00   16953    60
194.15875   -30.46389   18.44   16536    30
194.15958   -30.79972   18.81   15201    37
194.16208   -30.17500   16.74   15965    28
194.16333   -30.86167   17.43   15534    37
194.16375   -31.02472   18.71   15382    77
194.16625   -30.12222   18.88   24592    79
194.17042   -29.87306   18.11   16643    63
194.17083   -31.33861   17.39   17200    30
194.17083   -31.05528   17.46   17175    26
194.17625   -29.75722   18.59   16970    89
194.17958   -30.02028   17.75   16798    33
194.18042   -30.74972   17.36   16198    32
194.18125   -27.98444   15.84   30909    96
194.18208   -30.24222   18.07   16778    28
194.18667   -30.69694   18.53   16062    41
194.18792   -31.02472   18.18   24663    40
194.19417   -30.53944   17.30   16332    39
194.19625   -29.70500   18.12   16094    69
194.19667   -30.33167   16.50   19900   210
194.20208   -30.62806   18.40   20709    35
194.20333   -30.29056   16.50   16873    90
194.20333   -28.81500   18.79   20658    15
194.20667   -32.71306   16.30   33379    30
194.20875   -31.23472   18.44   18521    40
194.21000   -28.84667   17.64   15406    40
194.21125   -30.24056   17.90   17023    27
194.21458   -30.81500   18.78   16190    33
194.21500   -28.81250   18.86   20249    47
194.21667   -30.79472   17.56   16130    31
194.21708   -30.47778    0.00   16743   120
194.21958   -29.16556   18.01   24567    63
194.22375   -31.52861   17.40   15896    58
194.22542   -30.38528    0.00   16743    60
194.22542   -33.00333   14.70   14854    17
194.22875   -31.45417   16.74   16033    35
194.22958   -30.49472    0.00   15994    60
194.23083   -29.18444   18.52   16209   128
194.23125   -30.40667   17.60   16678    54
194.23583   -31.22972   18.30   26402    69
194.23917   -28.93944   17.79   16681    63
194.23917   -30.41278   18.53   17235    37
194.23958   -30.50222   17.99   15145    31
194.24125   -29.24194   15.99   24623    39
194.24167   -28.98556   18.00   15562    52
194.24250   -31.32944   14.80   16929    15
194.24292   -30.10139   18.57   17162    15
194.24333   -30.40056   16.70   15381    38
194.24500   -31.36889   18.19   17077    39
194.25042   -30.43389   16.30   17153    33
194.25333   -29.95139   17.33   17469    41
194.25542   -30.24278   15.85   16698   174
194.26000   -30.32389   18.37   18197    33
194.26125   -32.95667   16.60   22664   120
194.26167   -29.92306   18.93   16875    15
194.26292   -28.60806   18.75   20087    91
194.26792   -30.37500   15.50   16251    34
194.26792   -28.90667   18.10   17870    15
194.27000   -30.47194   15.90   16424    60
194.28250   -30.33278   17.50   18461    35
194.28583   -30.02667   18.09   16617    15
194.28708   -31.31611   16.97   15621    32
194.28792   -30.35028    0.00   16144    60
194.29000   -29.05056   16.93   18320    55
194.29458   -33.18389   16.20   21631    93
194.29750   -30.35833   18.50   17158    45
194.29792   -30.36111   17.10   15265    38
194.29792   -31.26639   17.55   16700    31
194.29792   -28.43444   18.68   20886    39
194.30042   -30.46167    0.00   16354    60
194.30083   -28.94611   17.66   15485    47
194.30167   -29.03222   18.40   21137    55
194.30375   -31.18667   18.57   15522    50
194.30458   -30.28333    0.00   18512    60
194.30542   -28.79389   17.06   20159    37
194.30708   -28.89722   18.26   24433    68
194.31292   -30.20222   16.30   15854    90
194.31375   -28.37611   18.12   20750    59
194.31667   -30.34694   17.70   16376    41
194.31667   -28.75500   18.38   24585    70
194.31750   -29.93972   15.92   17550   107
194.32042   -31.26944   18.04   16414    36
194.32292   -30.35306   18.00   16990    24
194.32500   -30.80222   18.80   22762    80
194.32583   -28.73806   16.60   20624    61
194.32583   -29.92028   17.57   17200    83
194.32750   -32.07722   16.00   16481    87
194.33292   -30.36472   15.80   16540    30
194.33458   -31.18917   18.05   16575    31
194.33708   -30.36056    0.00   17131    53
194.33708   -30.35694   17.40   17065    46
194.33875   -30.35917    0.00   15622    55
194.33875   -28.50611   17.23   20096    25
194.34125   -30.36361   16.00   16247    21
194.34167   -31.39806   16.61   17815    61
194.34792   -30.45528   18.54   16999    35
194.34958   -30.33250   18.10   15602    33
194.35125   -28.70444   18.28   19816    29
194.35167   -30.38639   16.50   16754    40
194.35167   -28.54056   18.37   16960    28
194.35333   -29.06222   15.62   17863   129
194.36208   -30.35806   18.41   16872    36
194.36417   -30.59778   17.89   16721    29
194.36917   -29.00556   16.82   18745    15
194.37458   -27.87306   15.91   17497   139
194.37750   -28.63583   18.65   20310    19
194.38750   -29.04167   18.25   22723    15
194.39083   -31.35972   18.10   16623    41
194.39542   -30.45056   15.36   17241    64
194.39542   -32.96056   16.30   22462    57
194.39542   -28.31556   18.58   23010    46
194.39583   -29.03056   17.25   17709    70
194.40042   -28.64250   18.60   19674    43
194.41250   -30.91611   17.00   16376    56
194.41417   -30.34472   18.17   16197    49
194.41500   -28.52250   18.53   20109    81
194.41708   -31.20361   18.50   22935    57
194.42125   -28.40639   19.32   19749   105
194.42333   -27.97083   16.50   19934   302
194.42458   -29.60500   16.40   16806   110
194.42583   -32.85056   15.30   22453    24
194.43000   -28.59278   18.65   19602    32
194.43250   -28.41750   19.27   20151    95
194.43833   -30.39722    0.00   17478    60
194.44250   -31.29333   18.45   16704    33
194.44417   -28.52833   19.01   20105    96
194.44583   -28.54139   17.61   20279    32
194.44667   -30.30306    0.00   16833    60
194.44667   -28.51556   19.18   20626    89
194.44750   -28.52222   18.58   20983    56
194.45208   -28.42000    0.00   20086   120
194.45208   -28.50250   18.49   19960    43
194.45333   -28.31556   18.78   19892   145
194.45583   -28.52250   16.84   20142    31
194.45625   -29.86389   16.70   16855   130
194.45708   -28.58222   17.10   17123    57
194.45875   -28.47056   16.84   19970    51
194.45917   -30.46889    0.00   17523    90
194.46333   -28.68306   19.11   16977   193
194.46625   -28.48306   19.35   19623    97
194.47083   -28.46028   18.21   19547    53
194.47208   -28.32722   18.39   20166    44
194.47333   -28.42306   17.19   20094    91
194.47417   -30.71083   16.60   17856    62
194.47625   -30.26194   16.00   16004    60
194.47792   -28.48000    0.00   19728    43
194.47792   -30.47611   16.50   17473    90
194.47833   -28.47889    0.00   19722    36
194.48083   -28.47778    0.00   19705    69
194.48417   -30.67444   16.00   16226    59
194.48625   -28.46944    0.00   19818    32
194.48667   -31.50944   16.70   17313    83
194.48750   -28.32917   19.17   20562   132
194.48833   -28.18861   16.30   22056    87
194.49000   -28.33444   18.11   20382   133
194.49042   -30.32583   18.49   16952    84
194.49125   -28.42389   17.55   17083    54
194.49125   -28.28889   19.22   23843    87
194.49250   -30.30833    0.00   16863    90
194.49375   -30.13444   15.26   15159   130
194.49917   -29.54556   17.88   31721    59
194.50042   -33.30722   16.30   27992    21
194.50167   -28.47111   18.63   17026    36
194.50417   -28.29778   19.14   19919    17
194.50875   -28.42861   19.31   22527   109
194.50917   -30.25250    0.00   17373   120
194.51500   -28.33222   18.60   19909    51
194.51583   -30.49083   16.20   14955    90
194.51750   -28.49750   15.60   19827    45
194.51792   -30.39722    0.00   16144    60
194.51792   -28.54833   19.35   20942   115
194.52375   -30.27444   15.43   16662    52
194.52375   -28.28444   17.93   19736    22
194.52583   -28.29750   18.48   19674    62
194.53000   -30.47000   17.61   22754    12
194.53042   -30.36806    0.00   16923    90
194.53417   -28.21444   16.40   22781   152
194.53500   -29.42000   15.00   25974    88
194.53917   -28.47361   19.40   20370    83
194.55708   -28.48944   19.22   20396   200
194.56500   -28.27250   17.84   23416    61
194.58042   -28.54250   18.73   20094   104
194.58333   -29.81889   17.80   16879    69
194.58625   -28.50389   18.32   20731    43
194.58708   -28.60417   19.22   20208    98
194.58875   -30.27222    0.00   17163    90
194.59667   -28.24722   18.90   22484   123
194.60042   -28.49167   17.72   20444    36
194.60375   -28.68194   18.46   19183    86
194.61083   -28.27944   18.38   23148    68
194.61167   -28.49556   15.43   20571    92
194.62125   -28.62083   18.28   20379    48
194.63042   -30.11250   15.90   16874    73
194.63292   -31.57556   15.60   15801    77
194.64250   -29.43694   17.78   25656    90
194.65208   -28.49528   19.09   32533    47
194.65792   -28.69278   18.40   19344    44
194.66333   -29.50861   18.31   32048   171
194.66542   -28.62444   17.05   21062    57
194.66625   -28.25778   17.93   19528   116
194.66667   -32.79111    0.00   61481    43
194.66917   -28.47944   17.58   20928    13
194.67208   -28.68861   19.04   31627   201
194.67667   -30.04889   16.30   17753   109
194.68125   -28.55306   17.45   20823    71
194.68167   -28.40167   19.06   20619    57
194.70708   -30.54500   16.30   15450    86
194.72250   -29.33056   18.66   32077    50
194.72917   -28.63750   18.59   20706   155
194.75708   -28.55444   19.25   15830    79
194.76375   -31.74694   15.59   15520    86
194.78333   -28.27278   16.70   16707    66
194.84208   -29.16028   18.68   37148   106
194.91125   -30.45306   15.80   17170   152
194.91500   -28.79139   16.40   25271    62
194.93208   -32.62139   15.36   22833    81
194.94542   -29.21111   18.62   33036   145
194.95917   -30.54111   15.90   16274    59
195.00625   -33.39444   15.70   35370    22
195.07542   -29.73472   17.56   17183    46
195.08750   -31.95278   15.79   16317    61
195.12042   -31.13278   16.60   24756    49
195.12750   -30.86500   14.79   17057    93
